No,Sex,Genotype,Food,Rep,time
4.0,F,OO,III,4.0,14.0
4.0,F,OO,III,4.0,16.0
4.0,F,OO,III,4.0,18.0
4.0,F,OO,III,4.0,18.0
4.0,F,OO,III,4.0,18.0
4.0,F,OO,III,4.0,18.0
4.0,F,OO,III,4.0,20.0
4.0,F,OO,III,4.0,22.0
4.0,F,OO,III,4.0,22.0
4.0,F,OO,III,4.0,24.0
4.0,F,OO,III,4.0,24.0
4.0,F,OO,III,4.0,24.0
4.0,F,OO,III,4.0,24.0
4.0,F,OO,III,4.0,26.0
4.0,F,OO,III,4.0,26.0
4.0,F,OO,III,4.0,28.0
4.0,F,OO,III,4.0,28.0
4.0,F,OO,III,4.0,28.0
4.0,F,OO,III,4.0,28.0
4.0,F,OO,III,4.0,34.0
4.0,F,OO,III,4.0,34.0
4.0,F,OO,III,4.0,39.0
5.0,F,O2,I,1.0,10.0
5.0,F,O2,I,1.0,14.0
5.0,F,O2,I,1.0,14.0
5.0,F,O2,I,1.0,18.0
5.0,F,O2,I,1.0,18.0
5.0,F,O2,I,1.0,20.0
5.0,F,O2,I,1.0,20.0
5.0,F,O2,I,1.0,22.0
5.0,F,O2,I,1.0,22.0
5.0,F,O2,I,1.0,22.0
5.0,F,O2,I,1.0,24.0
5.0,F,O2,I,1.0,28.0
5.0,F,O2,I,1.0,30.0
5.0,F,O2,I,1.0,32.0
5.0,F,O2,I,1.0,34.0
5.0,F,O2,I,1.0,34.0
5.0,F,O2,I,1.0,34.0
5.0,F,O2,I,1.0,36.0
5.0,F,O2,I,1.0,39.0
5.0,F,O2,I,1.0,39.0
5.0,F,O2,I,1.0,42.0
5.0,F,O2,I,1.0,48.0
5.0,F,O2,I,1.0,48.0
5.0,F,O2,I,1.0,48.0
5.0,F,O2,I,1.0,50.0
5.0,F,O2,I,1.0,50.0
5.0,F,O2,I,1.0,50.0
5.0,F,O2,I,1.0,50.0
5.0,F,O2,I,1.0,50.0
5.0,F,O2,I,1.0,50.0
5.0,F,O2,I,1.0,50.0
5.0,F,O2,I,1.0,53.0
5.0,F,O2,I,1.0,53.0
5.0,F,O2,I,1.0,53.0
5.0,F,O2,I,1.0,53.0
5.0,F,O2,I,1.0,53.0
5.0,F,O2,I,1.0,53.0
5.0,F,O2,I,1.0,53.0
5.0,F,O2,I,1.0,53.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,55.0
5.0,F,O2,I,1.0,58.0
5.0,F,O2,I,1.0,58.0
5.0,F,O2,I,1.0,58.0
5.0,F,O2,I,1.0,58.0
5.0,F,O2,I,1.0,58.0
5.0,F,O2,I,1.0,58.0
5.0,F,O2,I,1.0,58.0
5.0,F,O2,I,1.0,60.0
5.0,F,O2,I,1.0,62.0
5.0,F,O2,I,1.0,64.0
5.0,F,O2,III,1.0,7.0
5.0,F,O2,III,1.0,10.0
5.0,F,O2,III,1.0,10.0
5.0,F,O2,III,1.0,16.0
5.0,F,O2,III,1.0,18.0
5.0,F,O2,III,1.0,18.0
5.0,F,O2,III,1.0,22.0
5.0,F,O2,III,1.0,22.0
5.0,F,O2,III,1.0,22.0
5.0,F,O2,III,1.0,22.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,24.0
5.0,F,O2,III,1.0,26.0
5.0,F,O2,III,1.0,26.0
5.0,F,O2,III,1.0,26.0
5.0,F,O2,III,1.0,26.0
5.0,F,O2,III,1.0,26.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,28.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,30.0
5.0,F,O2,III,1.0,32.0
5.0,F,O2,III,1.0,32.0
5.0,F,O2,III,1.0,34.0
5.0,F,O2,III,1.0,34.0
5.0,F,O2,III,1.0,34.0
5.0,F,O2,III,1.0,36.0
5.0,F,O2,III,1.0,36.0
5.0,F,O2,III,1.0,36.0
5.0,F,O2,III,1.0,39.0
6.0,F,O2,I,2.0,14.0
6.0,F,O2,I,2.0,18.0
6.0,F,O2,I,2.0,18.0
6.0,F,O2,I,2.0,18.0
6.0,F,O2,I,2.0,20.0
6.0,F,O2,I,2.0,20.0
6.0,F,O2,I,2.0,20.0
6.0,F,O2,I,2.0,20.0
6.0,F,O2,I,2.0,20.0
6.0,F,O2,I,2.0,20.0
6.0,F,O2,I,2.0,20.0
6.0,F,O2,I,2.0,20.0
6.0,F,O2,I,2.0,22.0
